,image1,image2,label
18852,ds/real/002/0002_01_00_01_158.jpg,ds/fake/002/0002_01_08_03_303.jpg,0
18853,ds/real/0022/5638.jpg,ds/fake/0022/5245 2.jpg,0
18854,ds/real/0020/3707 2.jpg,ds/fake/0020/4050 2.jpg,0
18855,ds/real/008/0008_00_00_02_440.jpg,ds/real/008/0008_00_00_02_48.jpg,1
18856,ds/real/009/0009_01_00_02_276.jpg,ds/real/009/0009_01_00_01_169.jpg,1
18857,ds/real/0014/0014_01_06_03_441.jpg,ds/real/0014/0014_01_06_03_9.jpg,1
18858,ds/real/0013/0013_01_07_03_159.jpg,ds/real/0013/0013_01_07_03_499.jpg,1
18859,ds/real/0019/2453 2.jpg,ds/fake/0019/2219.jpg,0
18860,ds/real/0010/0010_01_05_03_484.jpg,ds/fake/0010/0010_01_01_03_472.jpg,0
18861,ds/real/0015/0015_01_05_03_217.jpg,ds/fake/0015/0016_01_01_03_154.jpg,0
18862,ds/real/008/0008_00_00_02_12.jpg,ds/fake/008/0008_00_08_03_112.jpg,0
18863,ds/real/008/0008_00_00_02_245.jpg,ds/fake/008/0008_00_03_03_469.jpg,0
18864,ds/real/0021/4900 2.jpg,ds/fake/0021/5096 2.jpg,0
18865,ds/real/0024/131229210.jpg,ds/real/0024/131659253.jpg,1
18866,ds/real/004/0004_01_06_03_124.jpg,ds/real/004/0004_01_00_02_466.jpg,1
18867,ds/real/0013/0013_01_07_03_443.jpg,ds/real/0013/0013_01_07_03_422.jpg,1
18868,ds/real/005/0005_00_00_02_23.jpg,ds/fake/005/0005_00_08_03_488.jpg,0
18869,ds/real/0016/470 2.jpg,ds/fake/0016/1031 2.jpg.orig,0
18870,ds/real/006/0006_00_00_02_157.jpg,ds/fake/006/0006_00_08_03_232.jpg,0
18871,ds/real/0015/0015_01_05_03_266.jpg,ds/fake/0015/0016_01_03_03_95.jpg,0
18872,ds/real/003/0003_01_00_01_367.jpg,ds/fake/003/0003_01_02_03_399.jpg,0
18873,ds/real/0015/0015_01_05_03_189.jpg,ds/fake/0015/0016_01_08_03_470.jpg,0
18874,ds/real/0010/0010_01_05_03_319.jpg,ds/fake/0010/0010_01_02_03_198.jpg,0
18875,ds/real/004/0004_01_06_03_218.jpg,ds/fake/004/0004_01_04_02_261.jpg,0
18876,ds/real/0015/0015_01_05_03_27.jpg,ds/fake/0015/0016_01_04_03_96.jpg,0
18877,ds/real/0010/0010_01_05_03_410.jpg,ds/real/0010/0010_01_05_03_267.jpg,1
18878,ds/real/0016/804 2.jpg,ds/fake/0016/1031 2.jpg,0
18879,ds/real/004/0004_01_00_01_41.jpg,ds/fake/004/0004_01_03_03_331.jpg,0
18880,ds/real/006/0006_00_00_01_298.jpg,ds/fake/006/0006_00_04_02_411.jpg,0
18881,ds/real/0026/124378525.jpg,ds/fake/0026/106281022.jpg,0
18882,ds/real/003/0003_01_00_01_163.jpg,ds/fake/003/0003_01_01_03_435.jpg,0
18883,ds/real/0010/0010_01_05_03_319.jpg,ds/fake/0010/0010_01_01_03_335.jpg,0
18884,ds/real/0012/0012_01_07_03_498.jpg,ds/fake/0012/0012_01_04_03_393.jpg,0
18885,ds/real/0015/0015_01_05_03_154.jpg,ds/real/0015/0015_01_05_03_478.jpg,1
18886,ds/real/007/0007_01_05_03_154.jpg,ds/fake/007/0007_01_03_03_76.jpg,0
18887,ds/real/0019/2459.jpg,ds/real/0019/2556 2.jpg,1
18888,ds/real/006/0006_00_06_03_354.jpg,ds/fake/006/0006_00_04_02_411.jpg,0
18889,ds/real/0012/0012_01_07_03_6.jpg,ds/real/0012/0012_01_07_03_318.jpg,1
18890,ds/real/0015/0015_01_05_03_166.jpg,ds/fake/0015/0016_01_01_03_391.jpg,0
18891,ds/real/008/0008_00_00_02_451.jpg,ds/real/008/0008_00_00_02_302.jpg,1
18892,ds/real/007/0007_01_05_03_32.jpg,ds/real/007/0007_01_05_03_223.jpg,1
18893,ds/real/003/0003_01_00_01_390.jpg,ds/fake/003/0003_01_00_01_15.jpg,0
18894,ds/real/003/0003_01_00_01_46.jpg,ds/fake/003/0003_01_03_03_190.jpg,0
18895,ds/real/0014/0014_01_06_03_154.jpg,ds/fake/0014/0015_01_01_03_306.jpg,0
18896,ds/real/0012/0012_01_07_03_366.jpg,ds/real/0012/0012_01_07_03_207.jpg,1
18897,ds/real/0024/131169204.jpg,ds/fake/0024/10393787.jpg,0
18898,ds/real/0013/0013_01_07_03_48.jpg,ds/fake/0013/0014_01_04_03_149.jpg,0
18899,ds/real/005/0005_00_00_02_19.jpg,ds/fake/005/0005_00_08_03_233.jpg,0
18900,ds/real/0010/0010_01_05_03_465.jpg,ds/fake/0010/0010_01_02_03_126.jpg,0
18901,ds/real/0021/4810 2.jpg,ds/real/0021/4872 2.jpg,1
18902,ds/real/004/0004_01_00_02_357.jpg,ds/fake/004/0004_01_00_01_263.jpg,0
18903,ds/real/0024/131839271.jpg,ds/fake/0024/10383777.jpg,0
18904,ds/real/003/0003_01_00_01_278.jpg,ds/real/003/0003_01_00_01_182.jpg,1
18905,ds/real/0010/0010_01_05_03_135.jpg,ds/real/0010/0010_01_05_03_471.jpg,1
18906,ds/real/0011/0011_01_07_03_236.jpg,ds/real/0011/0011_01_07_03_106.jpg,1
18907,ds/real/0023/117591942.jpg,ds/real/0023/116301813.jpg,1
18908,ds/real/0011/0011_01_07_03_320.jpg,ds/real/0011/0011_01_07_03_180.jpg,1
18909,ds/real/008/0008_00_00_02_112.jpg,ds/fake/008/0008_00_08_03_424.jpg,0
18910,ds/real/006/0006_00_06_03_273.jpg,ds/fake/006/0006_00_08_03_82.jpg,0
18911,ds/real/0023/117951978.jpg,ds/fake/0023/10208602.jpg,0
18912,ds/real/0010/0010_01_05_03_241.jpg,ds/real/0010/0010_01_05_03_306.jpg,1
18913,ds/real/001/0001_00_00_01_85.jpg,ds/fake/001/0001_00_02_03_380.jpg,0
18914,ds/real/0015/0015_01_05_03_144.jpg,ds/real/0015/0015_01_05_03_400.jpg,1
18915,ds/real/0025/127948882.jpg,ds/fake/0025/10545939.jpg,0
18916,ds/real/003/0003_01_00_01_123.jpg,ds/fake/003/0003_01_01_03_229.jpg,0
18917,ds/real/009/0009_01_00_02_308.jpg,ds/fake/009/0009_01_02_03_152.jpg,0
18918,ds/real/0012/0012_01_07_03_151.jpg,ds/real/0012/0012_01_07_03_480.jpg,1
18919,ds/real/003/0003_01_00_01_57.jpg,ds/fake/003/0003_01_08_03_158.jpg,0
18920,ds/real/0018/1762 2.jpg,ds/real/0018/1638 2.jpg,1
18921,ds/real/005/0005_00_00_02_282.jpg,ds/fake/005/0005_00_08_03_460.jpg,0
18922,ds/real/007/0007_00_00_01_299.jpg,ds/fake/007/0007_01_04_03_225.jpg,0
18923,ds/real/0014/0014_01_06_03_463.jpg,ds/real/0014/0014_01_06_03_72.jpg,1
18924,ds/real/0012/0012_01_07_03_148.jpg,ds/real/0012/0012_01_07_03_168.jpg,1
18925,ds/real/0015/0015_01_05_03_92.jpg,ds/fake/0015/0016_01_08_03_296.jpg,0
18926,ds/real/0019/2631 2.jpg,ds/real/0019/2608.jpg,1
18927,ds/real/0012/0012_01_07_03_186.jpg,ds/real/0012/0012_01_07_03_469.jpg,1
18928,ds/real/0013/0013_01_07_03_475.jpg,ds/fake/0013/0014_01_08_03_16.jpg,0
18929,ds/real/0010/0010_01_05_03_325.jpg,ds/fake/0010/0010_01_08_03_53.jpg,0
18930,ds/real/009/0009_01_00_01_385.jpg,ds/fake/009/0009_01_08_03_477.jpg,0
18931,ds/real/001/0001_00_00_02_21.jpg,ds/fake/001/0001_00_01_02_46.jpg,0
18932,ds/real/0011/0011_01_07_03_327.jpg,ds/real/0011/0011_01_07_03_134.jpg,1
18933,ds/real/0016/536 2.jpg,ds/fake/0016/1101 2.jpg.orig,0
18934,ds/real/0012/0012_01_07_03_129.jpg,ds/fake/0012/0012_01_03_03_264.jpg,0
18935,ds/real/0018/1747 2.jpg,ds/fake/0018/1364 2.jpg,0
18936,ds/real/006/0006_00_06_03_402.jpg,ds/real/006/0006_00_06_03_331.jpg,1
18937,ds/real/0016/533 2.jpg,ds/real/0016/578 2.jpg,1
18938,ds/real/0011/0011_01_07_03_122.jpg,ds/fake/0011/0011_01_02_03_89.jpg,0
18939,ds/real/0018/1638 2.jpg,ds/real/0018/1722 2.jpg,1
18940,ds/real/0015/0015_01_05_03_156.jpg,ds/fake/0015/0016_01_02_03_288.jpg,0
18941,ds/real/007/0007_00_00_01_406.jpg,ds/fake/007/0007_01_02_03_69.jpg,0
18942,ds/real/0013/0013_01_07_03_281.jpg,ds/fake/0013/0014_01_04_03_438.jpg,0
18943,ds/real/001/0001_00_00_01_38.jpg,ds/fake/001/0001_00_02_03_218.jpg,0
18944,ds/real/0021/4863 2.jpg,ds/real/0021/4899 2.jpg,1
18945,ds/real/005/0005_00_00_02_441.jpg,ds/fake/005/0005_00_08_03_460.jpg,0
18946,ds/real/002/0002_01_00_01_303.jpg,ds/fake/002/0002_01_04_03_289.jpg,0
18947,ds/real/0013/0013_01_07_03_423.jpg,ds/fake/0013/0014_01_01_03_159.jpg,0
18948,ds/real/001/0001_00_00_01_264.jpg,ds/real/001/0001_00_00_01_38.jpg,1
18949,ds/real/0011/0011_01_07_03_19.jpg,ds/real/0011/0011_01_07_03_202.jpg,1
18950,ds/real/0013/0013_01_07_03_250.jpg,ds/fake/0013/0014_01_04_03_410.jpg,0
18951,ds/real/0014/0014_01_06_03_386.jpg,ds/fake/0014/0015_01_04_03_336.jpg,0
18952,ds/real/0015/0015_01_05_03_316.jpg,ds/real/0015/0015_01_05_03_203.jpg,1
18953,ds/real/006/0006_00_00_02_418.jpg,ds/real/006/0006_00_06_03_439.jpg,1
18954,ds/real/0012/0012_01_07_03_170.jpg,ds/fake/0012/0012_01_03_03_465.jpg,0
18955,ds/real/0012/0012_01_07_03_95.jpg,ds/fake/0012/0012_01_08_03_331.jpg,0
18956,ds/real/002/0002_01_00_01_355.jpg,ds/fake/002/0002_01_02_03_498.jpg,0
18957,ds/real/0013/0013_01_07_03_470.jpg,ds/fake/0013/0014_01_08_03_404.jpg,0
18958,ds/real/007/0007_01_05_03_42.jpg,ds/fake/007/0007_01_00_01_301.jpg,0
18959,ds/real/006/0006_00_06_03_28.jpg,ds/fake/006/0006_00_00_01_445.jpg,0
18960,ds/real/0022/5639.jpg,ds/fake/0022/5200 2.jpg,0
18961,ds/real/002/0002_01_00_01_311.jpg,ds/fake/002/0002_01_00_01_328.jpg,0
18962,ds/real/0011/0011_01_07_03_296.jpg,ds/real/0011/0011_01_07_03_202.jpg,1
18963,ds/real/0013/0013_01_07_03_244.jpg,ds/fake/0013/0014_01_04_03_171.jpg,0
18964,ds/real/008/0008_00_00_02_166.jpg,ds/fake/008/0008_00_08_03_424.jpg,0
18965,ds/real/0026/124208508.jpg,ds/fake/0026/106141008.jpg,0
18966,ds/real/004/0004_01_06_03_323.jpg,ds/fake/004/0004_01_03_02_118.jpg,0
18967,ds/real/0015/0015_01_05_03_157.jpg,ds/fake/0015/0016_01_08_03_21.jpg,0
18968,ds/real/001/0001_00_00_02_298.jpg,ds/fake/001/0001_00_02_03_380.jpg,0
18969,ds/real/0014/0014_01_06_03_412.jpg,ds/fake/0014/0015_01_01_03_400.jpg,0
18970,ds/real/0024/131659253.jpg,ds/fake/0024/10279673.jpg,0
18971,ds/real/0018/1762 2.jpg,ds/fake/0018/1361 2.jpg,0
18972,ds/real/007/0007_01_05_03_218.jpg,ds/real/007/0007_01_05_03_320.jpg,1
18973,ds/real/0017/1558 2.jpg,ds/real/0017/1173 2.jpg,1
18974,ds/real/009/0009_01_00_02_77.jpg,ds/fake/009/0009_01_03_03_163.jpg,0
18975,ds/real/001/0001_00_00_02_5.jpg,ds/fake/001/0001_00_00_01_404.jpg,0
18976,ds/real/0015/0015_01_05_03_156.jpg,ds/real/0015/0015_01_05_03_315.jpg,1
18977,ds/real/0028/100 2.jpg,ds/fake/0028/42 2.jpg,0
18978,ds/real/0011/0011_01_07_03_58.jpg,ds/real/0011/0011_01_07_03_7.jpg,1
18979,ds/real/0013/0013_01_07_03_49.jpg,ds/real/0013/0013_01_07_03_422.jpg,1
18980,ds/real/0020/3664 2.jpg,ds/fake/0020/4030 2.jpg,0
18981,ds/real/009/0009_01_00_01_201.jpg,ds/real/009/0009_01_00_02_340.jpg,1
18982,ds/real/0021/4899 2.jpg,ds/fake/0021/4448 2.jpg,0
18983,ds/real/0011/0011_01_07_03_65.jpg,ds/fake/0011/0011_01_08_03_91.jpg,0
18984,ds/real/0011/0011_01_07_03_353.jpg,ds/real/0011/0011_01_07_03_355.jpg,1
18985,ds/real/006/0006_00_06_03_62.jpg,ds/fake/006/0006_00_08_03_115.jpg,0
18986,ds/real/007/0007_01_05_03_218.jpg,ds/fake/007/0007_01_02_02_225.jpg,0
18987,ds/real/0017/1173 2.jpg,ds/fake/0017/8419.jpg,0
18988,ds/real/005/0005_00_00_02_416.jpg,ds/fake/005/0005_00_03_03_183.jpg,0
18989,ds/real/0012/0012_01_07_03_92.jpg,ds/fake/0012/0012_01_04_03_139.jpg,0
18990,ds/real/009/0009_01_00_02_272.jpg,ds/fake/009/0009_01_01_03_390.jpg,0
18991,ds/real/0013/0013_01_07_03_291.jpg,ds/fake/0013/0014_01_08_03_220.jpg,0
18992,ds/real/009/0009_01_00_01_385.jpg,ds/fake/009/0009_01_02_03_433.jpg,0
18993,ds/real/0015/0015_01_05_03_195.jpg,ds/real/0015/0015_01_05_03_146.jpg,1
18994,ds/real/0015/0015_01_05_03_383.jpg,ds/fake/0015/0016_01_01_03_236.jpg,0
18995,ds/real/0010/0010_01_05_03_468.jpg,ds/fake/0010/0010_01_08_03_419.jpg,0
18996,ds/real/0011/0011_01_07_03_38.jpg,ds/real/0011/0011_01_07_03_41.jpg,1
18997,ds/real/0010/0010_01_05_03_474.jpg,ds/fake/0010/0010_01_02_03_91.jpg,0
18998,ds/real/0026/124798567.jpg,ds/real/0026/123868474.jpg,1
18999,ds/real/0026/124208508.jpg,ds/real/0026/124478535.jpg,1
19000,ds/real/008/0008_00_00_02_68.jpg,ds/fake/008/0008_00_00_01_127.jpg,0
19001,ds/real/007/0007_00_00_01_44.jpg,ds/fake/007/0007_01_03_03_76.jpg,0
19002,ds/real/0013/0013_01_07_03_407.jpg,ds/fake/0013/0014_01_08_03_16.jpg,0
19003,ds/real/005/0005_00_00_02_313.jpg,ds/fake/005/0005_00_02_03_114.jpg,0
19004,ds/real/0012/0012_01_07_03_138.jpg,ds/fake/0012/0012_01_08_03_340.jpg,0
19005,ds/real/0025/127848872.jpg,ds/fake/0025/10567961.jpg,0
19006,ds/real/008/0008_00_00_02_444.jpg,ds/fake/008/0008_00_01_03_477.jpg,0
19007,ds/real/002/0002_01_00_01_48.jpg,ds/real/002/0002_01_00_01_327.jpg,1
19008,ds/real/009/0009_01_00_01_428.jpg,ds/real/009/0009_01_00_01_433.jpg,1
19009,ds/real/0013/0013_01_07_03_45.jpg,ds/real/0013/0013_01_07_03_470.jpg,1
19010,ds/real/001/0001_00_00_02_358.jpg,ds/fake/001/0001_00_00_01_215.jpg,0
19011,ds/real/009/0009_01_00_02_80.jpg,ds/fake/009/0009_01_08_03_163.jpg,0
19012,ds/real/0018/1752 2.jpg,ds/fake/0018/1405 2.jpg,0
19013,ds/real/002/0002_01_00_01_343.jpg,ds/fake/002/0002_01_08_03_239.jpg,0
19014,ds/real/0013/0013_01_07_03_214.jpg,ds/fake/0013/0014_01_08_03_404.jpg,0
19015,ds/real/0016/536 2.jpg,ds/real/0016/644 2.jpg,1
19016,ds/real/003/0003_01_00_01_490.jpg,ds/real/003/0003_01_00_01_65.jpg,1
19017,ds/real/0011/0011_01_07_03_257.jpg,ds/fake/0011/0011_01_04_03_372.jpg,0
19018,ds/real/001/0001_00_00_02_24.jpg,ds/real/001/0001_00_00_01_347.jpg,1
19019,ds/real/006/0006_00_06_03_351.jpg,ds/fake/006/0006_00_08_03_82.jpg,0
19020,ds/real/0021/4863 2.jpg,ds/fake/0021/5106 2.jpg,0
19021,ds/real/003/0003_01_00_01_248.jpg,ds/real/003/0003_01_00_01_30.jpg,1
19022,ds/real/006/0006_00_06_03_256.jpg,ds/fake/006/0006_00_03_03_307.jpg,0
19023,ds/real/001/0001_00_00_02_5.jpg,ds/fake/001/0001_00_08_03_363.jpg,0
19024,ds/real/002/0002_01_00_01_303.jpg,ds/real/002/0002_01_00_01_25.jpg,1
19025,ds/real/001/0001_00_00_01_123.jpg,ds/fake/001/0001_00_02_03_218.jpg,0
19026,ds/real/001/0001_00_00_02_34.jpg,ds/real/001/0001_00_00_01_350.jpg,1
19027,ds/real/006/0006_00_06_03_158.jpg,ds/fake/006/0006_00_00_01_354.jpg,0
19028,ds/real/009/0009_01_00_02_432.jpg,ds/fake/009/0009_01_04_03_239.jpg,0
19029,ds/real/0015/0015_01_05_03_154.jpg,ds/real/0015/0015_01_05_03_187.jpg,1
19030,ds/real/002/0002_01_00_01_227.jpg,ds/fake/002/0002_01_03_03_175.jpg,0
19031,ds/real/0011/0011_01_07_03_70.jpg,ds/real/0011/0011_01_07_03_354.jpg,1
19032,ds/real/008/0008_00_00_02_394.jpg,ds/fake/008/0008_00_02_02_171.jpg,0
19033,ds/real/0012/0012_01_07_03_306.jpg,ds/real/0012/0012_01_07_03_366.jpg,1
19034,ds/real/001/0001_00_00_01_145.jpg,ds/fake/001/0001_00_01_03_271.jpg,0
19035,ds/real/009/0009_01_00_01_147.jpg,ds/real/009/0009_01_00_01_130.jpg,1
19036,ds/real/0014/0014_01_06_03_274.jpg,ds/fake/0014/0015_01_04_03_286.jpg,0
19037,ds/real/0010/0010_01_05_03_141.jpg,ds/fake/0010/0010_01_08_03_117.jpg,0
19038,ds/real/0011/0011_01_07_03_52.jpg,ds/fake/0011/0011_01_04_03_438.jpg,0
19039,ds/real/0014/0014_01_06_03_44.jpg,ds/fake/0014/0015_01_04_03_304.jpg,0
19040,ds/real/005/0005_00_00_02_343.jpg,ds/real/005/0005_00_00_01_255.jpg,1
19041,ds/real/004/0004_01_00_02_357.jpg,ds/real/004/0004_01_06_03_124.jpg,1
19042,ds/real/0010/0010_01_05_03_484.jpg,ds/fake/0010/0010_01_08_03_499.jpg,0
19043,ds/real/004/0004_01_00_02_398.jpg,ds/fake/004/0004_01_04_03_415.jpg,0
19044,ds/real/002/0002_01_00_01_65.jpg,ds/fake/002/0002_01_00_01_373.jpg,0
19045,ds/real/008/0008_00_00_02_459.jpg,ds/fake/008/0008_00_01_03_493.jpg,0
19046,ds/real/0010/0010_01_05_03_333.jpg,ds/real/0010/0010_01_05_03_288.jpg,1
19047,ds/real/001/0001_00_00_02_181.jpg,ds/fake/001/0001_00_01_03_44.jpg,0
19048,ds/real/0011/0011_01_07_03_353.jpg,ds/real/0011/0011_01_07_03_41.jpg,1
19049,ds/real/0014/0014_01_06_03_101.jpg,ds/real/0014/0014_01_06_03_72.jpg,1
19050,ds/real/0011/0011_01_07_03_98.jpg,ds/fake/0011/0011_01_08_03_67.jpg,0
19051,ds/real/0021/4800 2.jpg,ds/fake/0021/5091 2.jpg,0
19052,ds/real/0012/0012_01_07_03_54.jpg,ds/real/0012/0012_01_07_03_148.jpg,1
19053,ds/real/0013/0013_01_07_03_278.jpg,ds/real/0013/0013_01_07_03_254.jpg,1
19054,ds/real/009/0009_01_00_02_95.jpg,ds/fake/009/0009_01_02_03_488.jpg,0
19055,ds/real/004/0004_01_06_03_84.jpg,ds/fake/004/0004_01_00_01_139.jpg,0
19056,ds/real/0015/0015_01_05_03_291.jpg,ds/real/0015/0015_01_05_03_33.jpg,1
19057,ds/real/001/0001_00_00_01_38.jpg,ds/fake/001/0001_00_03_02_54.jpg,0
19058,ds/real/007/0007_01_05_03_496.jpg,ds/fake/007/0007_01_02_03_398.jpg,0
19059,ds/real/0025/127798867.jpg,ds/real/0025/128128900.jpg,1
19060,ds/real/0026/124478535.jpg,ds/fake/0026/106341028.jpg,0
19061,ds/real/007/0007_01_00_01_317.jpg,ds/fake/007/0007_01_01_03_344.jpg,0
19062,ds/real/0013/0013_01_07_03_470.jpg,ds/fake/0013/0014_01_01_03_98.jpg,0
19063,ds/real/009/0009_01_00_01_428.jpg,ds/fake/009/0009_01_08_03_163.jpg,0
19064,ds/real/0014/0014_01_06_03_483.jpg,ds/fake/0014/0015_01_03_03_149.jpg,0
19065,ds/real/001/0001_00_00_02_2.jpg,ds/real/001/0001_00_00_02_181.jpg,1
19066,ds/real/006/0006_00_06_03_28.jpg,ds/fake/006/0006_00_02_02_213.jpg,0
19067,ds/real/002/0002_01_00_01_100.jpg,ds/fake/002/0002_01_04_03_289.jpg,0
19068,ds/real/0014/0014_01_06_03_60.jpg,ds/real/0014/0014_01_06_03_493.jpg,1
19069,ds/real/0011/0011_01_07_03_286.jpg,ds/real/0011/0011_01_07_03_8.jpg,1
19070,ds/real/0025/128368924.jpg,ds/fake/0025/10545939.jpg,0
19071,ds/real/005/0005_00_00_01_7.jpg,ds/fake/005/0005_00_04_03_34.jpg,0
19072,ds/real/0010/0010_01_05_03_311.jpg,ds/fake/0010/0010_01_01_03_34.jpg,0
19073,ds/real/007/0007_01_05_03_263.jpg,ds/fake/007/0007_01_02_02_50.jpg,0
19074,ds/real/002/0002_01_00_01_65.jpg,ds/fake/002/0002_01_04_03_256.jpg,0
19075,ds/real/0014/0014_01_06_03_429.jpg,ds/real/0014/0014_01_06_03_483.jpg,1
19076,ds/real/008/0008_00_00_02_281.jpg,ds/real/008/0008_00_00_02_34.jpg,1
19077,ds/real/009/0009_01_00_02_340.jpg,ds/fake/009/0009_01_02_03_433.jpg,0
19078,ds/real/005/0005_00_00_01_370.jpg,ds/real/005/0005_00_00_02_343.jpg,1
19079,ds/real/002/0002_01_00_01_120.jpg,ds/real/002/0002_01_00_01_335.jpg,1
19080,ds/real/0010/0010_01_05_03_281.jpg,ds/fake/0010/0010_01_08_03_117.jpg,0
19081,ds/real/006/0006_00_06_03_78.jpg,ds/fake/006/0006_00_02_02_213.jpg,0
19082,ds/real/0021/4889 2.jpg,ds/fake/0021/4486 2.jpg,0
19083,ds/real/005/0005_00_00_02_23.jpg,ds/fake/005/0005_00_04_03_275.jpg,0
19084,ds/real/008/0008_00_00_02_489.jpg,ds/fake/008/0008_00_02_03_336.jpg,0
19085,ds/real/0011/0011_01_07_03_134.jpg,ds/real/0011/0011_01_07_03_320.jpg,1
19086,ds/real/008/0008_00_00_02_440.jpg,ds/fake/008/0008_00_00_01_252.jpg,0
19087,ds/real/007/0007_01_05_03_40.jpg,ds/fake/007/0007_01_04_02_189.jpg,0
19088,ds/real/001/0001_00_00_01_347.jpg,ds/fake/001/0001_00_01_03_44.jpg,0
19089,ds/real/009/0009_01_00_01_327.jpg,ds/fake/009/0009_01_03_03_141.jpg,0
19090,ds/real/0010/0010_01_05_03_323.jpg,ds/fake/0010/0010_01_01_03_472.jpg,0
19091,ds/real/007/0007_01_05_03_65.jpg,ds/real/007/0007_01_05_03_154.jpg,1
19092,ds/real/002/0002_01_00_01_40.jpg,ds/real/002/0002_01_00_01_441.jpg,1
19093,ds/real/0018/1752 2.jpg,ds/fake/0018/1402 2.jpg,0
19094,ds/real/0014/0014_01_06_03_168.jpg,ds/fake/0014/0015_01_08_03_239.jpg,0
19095,ds/real/009/0009_01_00_02_276.jpg,ds/fake/009/0009_01_00_01_137.jpg,0
19096,ds/real/005/0005_00_00_01_255.jpg,ds/fake/005/0005_00_03_02_153.jpg,0
19097,ds/real/001/0001_00_00_02_181.jpg,ds/fake/001/0001_00_02_03_55.jpg,0
19098,ds/real/0015/0015_01_05_03_144.jpg,ds/real/0015/0015_01_05_03_27.jpg,1
19099,ds/real/0013/0013_01_07_03_266.jpg,ds/fake/0013/0014_01_01_03_212.jpg,0
19100,ds/real/003/0003_01_00_01_142.jpg,ds/fake/003/0003_01_04_03_76.jpg,0
19101,ds/real/007/0007_00_00_01_160.jpg,ds/fake/007/0007_01_01_02_332.jpg,0
19102,ds/real/007/0007_01_00_01_301.jpg,ds/real/007/0007_01_05_03_427.jpg,1
19103,ds/real/0011/0011_01_07_03_17.jpg,ds/fake/0011/0011_01_08_03_369.jpg,0
19104,ds/real/0015/0015_01_05_03_277.jpg,ds/fake/0015/0016_01_04_03_347.jpg,0
19105,ds/real/006/0006_00_06_03_62.jpg,ds/fake/006/0006_00_04_03_160.jpg,0
19106,ds/real/003/0003_01_00_01_266.jpg,ds/fake/003/0003_01_00_01_327.jpg,0
19107,ds/real/002/0002_01_00_01_350.jpg,ds/fake/002/0002_01_04_03_64.jpg,0
19108,ds/real/002/0002_01_00_01_200.jpg,ds/fake/002/0002_01_08_03_239.jpg,0
19109,ds/real/002/0002_01_00_01_335.jpg,ds/fake/002/0002_01_03_03_175.jpg,0
19110,ds/real/0024/130559143.jpg,ds/fake/0024/10386780.jpg,0
19111,ds/real/0014/0014_01_06_03_412.jpg,ds/real/0014/0014_01_06_03_222.jpg,1
19112,ds/real/009/0009_01_00_02_95.jpg,ds/fake/009/0009_01_01_02_224.jpg,0
19113,ds/real/0015/0015_01_05_03_119.jpg,ds/fake/0015/0016_01_02_03_142.jpg,0
19114,ds/real/009/0009_01_00_02_84.jpg,ds/real/009/0009_01_00_01_109.jpg,1
19115,ds/real/009/0009_01_00_01_201.jpg,ds/fake/009/0009_01_04_02_350.jpg,0
19116,ds/real/0015/0015_01_05_03_291.jpg,ds/real/0015/0015_01_05_03_35.jpg,1
19117,ds/real/004/0004_01_06_03_179.jpg,ds/fake/004/0004_01_01_03_244.jpg,0
19118,ds/real/0016/538 2.jpg,ds/fake/0016/1059 2.jpg,0
19119,ds/real/002/0002_01_00_01_65.jpg,ds/fake/002/0002_01_03_03_175.jpg,0
19120,ds/real/0026/124638551.jpg,ds/fake/0026/106441038.jpg,0
19121,ds/real/0011/0011_01_07_03_281.jpg,ds/fake/0011/0011_01_04_03_390.jpg,0
19122,ds/real/0011/0011_01_07_03_17.jpg,ds/fake/0011/0011_01_01_03_83.jpg,0
19123,ds/real/0021/4905 2.jpg,ds/fake/0021/4490 2.jpg,0
19124,ds/real/004/0004_01_06_03_141.jpg,ds/fake/004/0004_01_00_01_286.jpg,0
19125,ds/real/0017/1558 2.jpg,ds/fake/0017/8267.jpg,0
19126,ds/real/0013/0013_01_07_03_443.jpg,ds/fake/0013/0014_01_08_03_155.jpg,0
19127,ds/real/0018/1628 2.jpg,ds/real/0018/1672 2.jpg,1
19128,ds/real/0022/5565.jpg,ds/fake/0022/5311 2.jpg,0
19129,ds/real/009/0009_01_00_01_41.jpg,ds/fake/009/0009_01_01_03_277.jpg,0
19130,ds/real/001/0001_00_00_02_474.jpg,ds/real/001/0001_00_00_01_231.jpg,1
19131,ds/real/0010/0010_01_05_03_445.jpg,ds/fake/0010/0010_01_08_03_87.jpg,0
19132,ds/real/0019/2556 2.jpg,ds/fake/0019/2303 2.jpg,0
19133,ds/real/0012/0012_01_07_03_286.jpg,ds/fake/0012/0012_01_04_03_425.jpg,0
19134,ds/real/0019/2545.jpg,ds/fake/0019/2296 2.jpg,0
19135,ds/real/008/0008_00_00_02_462.jpg,ds/fake/008/0008_00_03_03_171.jpg,0
19136,ds/real/001/0001_00_00_01_38.jpg,ds/fake/001/0001_00_04_02_459.jpg,0
19137,ds/real/008/0008_00_00_02_75.jpg,ds/real/008/0008_00_00_02_116.jpg,1
19138,ds/real/005/0005_00_00_02_26.jpg,ds/real/005/0005_00_00_02_186.jpg,1
19139,ds/real/0019/2453 2.jpg,ds/fake/0019/2339 2.jpg,0
19140,ds/real/0019/2459.jpg,ds/fake/0019/2240 2.jpg,0
